cusip,asset_class_type_cd,ISSUER_INDUSTRY,MTG_AMORT_TYPE_LEVEL_FRM_CURR,MTG_TYPE,MTG_PREPAY_TYP,SECURITY_TYP,SECURITY_TYP2,CPN_TYP,MARKET_SECTOR_DES,MTG_COLLAT_TYP,tax_code_c,bank_qualified_i,dated_date_d,capital_purpose_c
3136A8J68,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136A5T55,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 4.5,,,,
3136A5XF8,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLCQ 4,,,,
3136A64B7,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCN   3,,,,
3136A64R2,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLCQ 4,,,,
3136A6JL9,AGYCMOFIXED,,100,"AD,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMC3.5,,,,
3136A14K8,AGYCMOFIXED,,100,"SC,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT 3.5,,,,
3136A1DD4,AGYCMOFIXED,,100,"SC,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   5,,,,
3136A1M93,AGYCMOFIXED,,100,"SC,PT",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   6,,,,
3136A1QL2,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   5,,,,
3136A1T62,AGYCMOARM,,100,"W,PT",PSA,Agncy CMO Other,CMO,VARIABLE,Mtge,FNCL 5.6,,,,
3136ABQX4,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT   3,,,,
3136ABUY7,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136ABYG2,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC3.5,,,,
3136ACLE9,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT   3,,,,
3136ACZH7,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT   3,,,,
3136A8V64,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136A8VK3,AGYCMOFIXED,,100,"AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMC3.5,,,,
3136A96M5,AGYCMOFIXED,,100,,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNRE   3,,,,
3136A9VH8,AGYCMOARM,,100,"EXCH,+",PSA,Agncy CMO INV,CMO,FLOATING,Mtge,FNCL 3.5,,,,
3136A9VS4,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136A72D3,KFRED,,,SEQ,CPY,Agncy CMBS,CMBS,FIXED,Mtge,MULTI  3,,,,
3136A7LZ3,AGYCMOFIXED,,100,"EXCH,PT",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNION5.5,,,,
3136A84E7,AGYCMOFIXED,,100,PT,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCN 2.5,,,,
3136A85G1,AGYCMOARM,,100,"FLT,SEQ",PSA,Agncy CMO FLT,CMO,FLOATING,Mtge,FNHLC3.5,,,,
3136A8QP8,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI   3,,,,
3136ADDG1,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT   3,,,,
3136ADFA2,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLCQ 3,,,,
3136ADKX6,AGYCMOFIXED,,100,"AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 5,,,,
3136ADL80,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMC3.5,,,,
3136ADV63,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT   3,,,,
3136A2ND1,AGYCMOFIXED,,100,"AD,SEQ",,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 4,,,,
3136A2PH0,AGYCMOFIXED,,100,"AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 4.5,,,,
3136A3EA5,AGYCMOFIXED,,100,PAC(11),,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 4,,,,
3136A3RR4,AGYCMOFIXED,,100,"SC,AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 4,,,,
3136A4VH9,AGYCMOFIXED,,100,"AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 4.5,,,,
3137A6R38,AGYCMOFIXED,,100,"SC,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FGLMC  5,,,,
3137A6T44,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FGTW 3.5,,,,
3137A7RX0,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FGCI   4,,,,
3137A83K2,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FGLMC  4,,,,
3137A8S41,AGYCMOFIXED,,100,"Z,SEQ",PSA,Agncy CMO Z,CMO,FIXED,Mtge,FGHLU6 5,,,,
3136AA2A2,AGYCMOFIXED,,100,"EXCH,PT",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC3.5,,,,
3136AAGJ8,AGYCMOFIXED,,100,"IO,NTL",PSA,Agncy CMO IO,CMO,FIXED,Mtge,FNCI   3,,,,
3136AAJ30,AGYCMOFIXED,,100,"SC,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMC3.5,,,,
3136AAJP1,AGYCMOFIXED,,100,"AD,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC3.5,,,,
3136AAQ81,AGYCMOFIXED,,100,"EXCH,PT",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI 2.5,,,,
3136AKHS5,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 5.5,,,,
3136AKK93,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   5,,,,
3136AKNF6,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMC3.5,,,,
3136AKRC9,AGYCMOFIXED,,100,"AD,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLCQ 4,,,,
3136AKZ97,KFRED,,,SEQ,,Agncy CMBS,CMBS,FIXED,Mtge,MULTI2.2,,,,
3136A4WW5,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT 3.5,,,,
3136A4ZW2,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT 3.5,,,,
3136A52J4,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMC3.5,,,,
3136A55V4,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLCQ 5,,,,
3136A56W1,KFRED,,,"AFC,SEQ",CPY,Agncy CMBS,CMBS,VARIABLE,Mtge,MULTI3.4,,,,
3136A6P32,AGYCMOFIXED,,100,"AD,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLCQ 4,,,,
3136A6QA5,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   5,,,,
3136A7T51,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 4.5,,,,
3136A7WW8,AGYCMOFIXED,,100,"AD,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC3.5,,,,
3136A8GR5,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMC3.5,,,,
3136A1UV5,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLCQ 5,,,,
3136A23J0,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI   3,,,,
3136A26C2,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNRE 3.5,,,,
3136A2GH0,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 4,,,,
3136A2KH5,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC4.5,,,,
3136A8RL6,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 3.5,,,,
3136A8VM9,AGYCMOFIXED,,100,"AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMC3.5,,,,
3136A93M8,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC3.5,,,,
3136A9B31,AGYCMOFIXED,,100,PT,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI 6.5,,,,
3136A9C89,AGYCMOFIXED,,100,"EXCH,PT",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI 3.5,,,,
3136ALJZ5,AGYCMOFIXED,,100,"EXCH,+",,Agncy CMO Other,CMO,FIXED,Mtge,FNJMC3.5,,,,
3136ALSR3,AGYCMOFIXED,,100,"SC,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNRE 3.5,,,,
3136AM5J4,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 4.5,,,,
3136AMN21,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   3,,,,
3136AN6Y8,KFRED,,,"W,SEQ",CPY,Agncy CMBS,CMBS,VARIABLE,Mtge,MULTI2.7,,,,
3136A6NR1,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMC3.5,,,,
3136A7EK4,AGYCMOFIXED,,100,SUP,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 4.5,,,,
3136A7GW6,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 4.5,,,,
3136A7SL7,AGYCMOFIXED,,100,"SC,EXCH+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 4,,,,
3136A8J43,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3137A8UM8,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FGLMC  4,,,,
3137A8UR7,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FGLMC  4,,,,
3137A8UT3,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FGCI   4,,,,
3137A8XN3,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FGLMC4.5,,,,
3137A8XZ6,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FGLMC4.5,,,,
3136A2L68,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 4.5,,,,
3136A2S79,AGYCMOFIXED,,100,PAC(22),,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   5,,,,
3136A2UU5,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC4.5,,,,
3136A2WG4,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   5,,,,
3136A32R1,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI   3,,,,
3137A8ZN1,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FGCI 3.5,,,,
3137A9J72,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FGLMC  5,,,,
3137A9W44,AGYCMOFIXED,,100,SEQ,,Agncy CMO Other,CMO,FIXED,Mtge,FGLMC  5,,,,
3137A9XY7,AGYCMOFIXED,,100,"AD,SEQ",,Agncy CMO Other,CMO,FIXED,Mtge,FGLMC  4,,,,
3137AA5D1,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FGCI   4,,,,
3136ANVU8,AGYCMOFIXED,,100,"EXCH,PT",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 5.5,,,,
3136APBT8,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 3,,,,
3136AQ3S7,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136AQ5A4,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136AQU99,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136A3BY6,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 4,,,,
3136A3EU1,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 4,,,,
3136A3TP6,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT 3.5,,,,
3136A42X6,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136A44L0,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136A8RC6,AGYCMOFIXED,,100,"SC,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI   4,,,,
3136A8VB3,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136A8XD7,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC3.5,,,,
3136A8Z52,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 4.5,,,,
3136A9BK3,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMC3.5,,,,
3136A9T65,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136AA2Z7,AGYCMOFIXED,,100,PT,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC3.5,,,,
3136AADT9,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC3.5,,,,
3136AAGK5,AGYCMOFIXED,,100,PT,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLCR 4,,,,
3136AAJB2,AGYCMOFIXED,,100,"EXCH,PT",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI   3,,,,
3136AQZF0,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMC3.5,,,,
3136ARRL4,AGYCMOFIXED,,100,"SC,PT",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   3,,,,
3136ASF68,AGYCMOARM,,100,"FLT,PT",PSA,Agncy CMO FLT,CMO,FLOATING,Mtge,FNCL   4,,,,
3136ASGQ3,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 3,,,,
3136ASZB5,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 3.5,,,,
3136A65G5,AGYCMOFIXED,,100,"SC,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNRE 3.5,,,,
3136A6GE8,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   5,,,,
3136A6JA3,KFRED,,,SEQ,CPY,Agncy CMBS,CMBS,FIXED,Mtge,MULTI3.2,,,,
3136A6YL2,AGYCMOFIXED,,100,"SC,PT",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 5.5,,,,
3136A75A6,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI   4,,,,
3136AUGK1,AGYCMOFIXED,,100,PT,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNRPR5.5,,,,
3136AUH87,AGYCMOFIXED,,100,"AD,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC3.5,,,,
3136AUN80,AGYCMOFIXED,,100,"EXCH,Z+",PSA,Agncy CMO Z,CMO,FIXED,Mtge,FNJMC3.5,,,,
3136AUNN7,AGYCMOFIXED,,100,"AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   5,,,,
3136AVLA5,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMC2.5,,,,
3136ATAC8,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 2.5,,,,
3136ATJR6,AGYCMOFIXED,,100,"AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136ATR48,AGYCMOFIXED,,100,"AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 3,,,,
3136ATUZ5,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136ATYM0,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136AE5E3,AGYCMOFIXED,,100,"AD,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLCQ 3,,,,
3136AECL9,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT   3,,,,
3136AEJP3,AGYCMOARM,,100,"FLT,+",PSA,Agncy CMO FLT,CMO,FLOATING,Mtge,FNJMCK 3,,,,
3136AELE5,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 3,,,,
3136AELK1,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLCQ 4,,,,
3136AAJY2,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136AB7F4,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT   3,,,,
3136ABD26,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT 3.5,,,,
3136ABLA9,AGYCMOARM,,100,"SC,EXCH+",PSA,Agncy CMO Other,CMO,VARIABLE,Mtge,FN   0.8,,,,
3136ABX24,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT   3,,,,
3136AAB61,AGYCMOFIXED,,100,"SC,EXCH+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 4,,,,
3136AABB0,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136AAF42,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136AAN84,AGYCMOFIXED,,100,"EXCH,PT",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT 3.5,,,,
3136AAVY8,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136ABAA1,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 3,,,,
3136ABEA7,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 3.5,,,,
3136ABFP3,AGYCMOFIXED,,100,"AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 5,,,,
3136ABGS6,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 3.5,,,,
3136ABQF3,AGYCMOFIXED,,100,"SC,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 6.5,,,,
3136AAW92,AGYCMOFIXED,,100,PT,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI   3,,,,
3136AB3B7,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 4.5,,,,
3136ABD59,AGYCMOFIXED,,100,SUP,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT 3.5,,,,
3136ABH30,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC3.5,,,,
3136ABLB7,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI   4,,,,
3137AAFF5,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FGLMC  4,,,,
3137AAFH1,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FGLMC  4,,,,
3137AAMA8,AGYCMOFIXED,,100,"AD,SEQ",,Agncy CMO Other,CMO,FIXED,Mtge,FGLMC  5,,,,
3137AARP0,AGYCMOFIXED,,100,"EXCH,+",,Agncy CMO Other,CMO,FIXED,Mtge,FGIOH5.5,,,,
3137ABBK6,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FGLMC4.5,,,,
3136A8WQ9,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136A92V9,AGYCMOFIXED,,100,"AD,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC3.5,,,,
3136A94K1,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC3.5,,,,
3136A9LX4,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLCQ 4,,,,
3136A9V62,AGYCMOFIXED,,100,"AD,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC3.5,,,,
3136AL3X7,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMC3.5,,,,
3136ALHB0,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 4,,,,
3136ALJT9,AGYCMOFIXED,,100,"SC,PT",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCT 3.5,,,,
3136ALUQ2,AGYCMOFIXED,,100,"AD,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLC3.5,,,,
3136ALX22,AGYCMOFIXED,,100,"SC,EXCH",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNRE 2.8,,,,
3136AER25,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 4,,,,
3136AG5B4,AGYCMOFIXED,,100,"SC,EXCH+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136AGGU0,AGYCMOFIXED,,100,"AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNJMCK 4,,,,
3136AGNM0,AGYCMOFIXED,,100,"AD,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLCQ 3,,,,
3136AGNP3,AGYCMOFIXED,,100,"Z,SEQ",PSA,Agncy CMO Z,CMO,FIXED,Mtge,FNHLCQ 3,,,,
3136AU6B2,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 4.5,,,,
3136AUD65,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136AURW3,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 3.5,,,,
3136AV3L1,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 4.5,,,,
3136AV4M8,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNMDI4 4,,,,
3136ACGD7,AGYCMOFIXED,,100,"EXCH,PT",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI   3,,,,
3136ACGH8,KFRED,,,SEQ,CPY,Agncy CMBS,CMBS,FIXED,Mtge,MULTI2.5,,,,
3136ACSB8,AGYCMOFIXED,,100,"AD,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136ADEG0,AGYCMOFIXED,,100,"AD,SEQ",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLCQ 3,,,,
3136ADF87,AGYCMOFIXED,,100,"SC,PT",,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   5,,,,
3136AC4E8,AGYCMOFIXED,,100,"EXCH,PT",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI 2.5,,,,
3136ACA50,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   4,,,,
3136ACEM9,AGYCMOFIXED,,100,"EXCH,+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 3.5,,,,
3136ACJR3,AGYCMOFIXED,,100,"EXCH,PT",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI   3,,,,
3136ACV40,AGYCMOFIXED,,100,"EXCH,AD+",PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL 3.5,,,,
3136A4AC3,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI 3.5,,,,
3136A4B57,AGYCMOFIXED,,100,PAC(11),PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCL   5,,,,
3136A4C80,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNCI 4.5,,,,
3136A4E88,AGYCMOFIXED,,100,SEQ,PSA,Agncy CMO Other,CMO,FIXED,Mtge,FNHLCQ 5,,,,
